HOUSEHOLD_ID,COVERED,COV_LY,PRIVATE,AGE,INCOME,POVERTY_LEVEL,MEDICAID,SEX,EDUC,WORK,GRP,ETHNICITY,YEAR,FIPS,VIRGINIA,MALE,SUP2019,HIGHER_BAC,TREAT,POOREST,WHITE,OTHER_ETHNICITY
42797,1,2,1,36,10400,1,0,2,44,1,2,2,2018,45,0,0,0,1,0,1,0,1
42797,1,1,0,55,11160,1,0,2,41,0,2,2,2018,45,0,0,0,1,0,1,0,1
42800,1,1,1,25,16875,3,0,2,39,1,1,2,2018,45,0,0,0,1,0,1,0,1
42807,1,1,0,52,0,1,0,2,42,0,2,2,2018,45,0,0,0,1,0,1,0,1
42808,1,1,1,59,52,1,0,1,39,1,1,2,2018,45,0,1,0,1,0,1,0,1
42808,1,1,0,46,0,1,1,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
42816,1,1,0,26,0,1,1,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
42823,1,1,0,36,12001,1,1,1,33,0,2,2,2018,45,0,1,0,0,0,1,0,1
42830,1,1,0,36,0,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
42830,1,1,1,60,12,1,0,2,39,1,1,1,2018,45,0,0,0,1,0,1,1,0
42830,1,1,1,60,53,1,0,1,39,5,1,1,2018,45,0,1,0,1,0,1,1,0
42834,1,1,0,53,12624,1,1,2,38,0,2,1,2018,45,0,0,0,0,0,1,1,0
42841,1,1,0,35,7000,1,1,2,40,0,2,1,2018,45,0,0,0,1,0,1,1,0
42843,1,1,1,39,12,1,0,2,43,1,1,2,2018,45,0,0,0,1,0,1,0,1
42844,1,1,1,33,52,1,0,2,40,0,2,2,2018,45,0,0,0,1,0,1,0,1
42844,1,1,0,53,105,1,0,2,39,2,2,2,2018,45,0,0,0,1,0,1,0,1
42850,1,1,0,29,8000,1,1,2,40,6,2,2,2018,45,0,0,0,1,0,1,0,1
42852,1,1,0,49,0,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
42853,1,1,0,63,9000,1,1,2,39,1,2,2,2018,45,0,0,0,1,0,1,0,1
42857,1,1,0,62,6052,3,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
42860,1,1,1,37,50,3,0,2,39,0,1,1,2018,45,0,0,0,1,0,1,1,0
42860,1,1,1,41,21003,3,0,1,39,1,1,1,2018,45,0,1,0,1,0,1,1,0
42863,1,1,1,58,15000,2,0,2,39,1,1,1,2018,45,0,0,0,1,0,0,1,0
42868,1,1,0,53,18000,3,1,2,39,1,2,1,2018,45,0,0,0,1,0,1,1,0
42881,0,2,0,20,0,1,0,1,39,0,2,1,2018,45,0,1,0,1,0,1,1,0
42887,0,1,0,19,1000,1,0,2,39,0,1,1,2018,45,0,0,0,1,0,1,1,0
42889,1,1,0,58,17872,3,1,1,39,0,2,2,2018,45,0,1,0,1,0,1,0,1
42902,1,1,0,55,10644,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
42903,1,1,0,53,10559,1,1,2,36,0,2,1,2018,45,0,0,0,0,0,1,1,0
42909,1,1,1,21,14101,2,0,1,40,1,1,1,2018,45,0,1,0,1,0,0,1,0
42920,1,1,0,55,12996,2,0,1,39,0,2,2,2018,45,0,1,0,1,0,0,0,1
42939,1,1,0,36,4444,1,1,2,39,1,2,1,2018,45,0,0,0,1,0,1,1,0
42958,1,1,0,64,8400,2,0,2,37,0,2,2,2018,45,0,0,0,0,0,0,0,1
42958,1,1,0,61,8400,2,1,2,36,0,2,2,2018,45,0,0,0,0,0,0,0,1
42959,0,2,0,30,7201,2,0,2,33,0,2,1,2018,45,0,0,0,0,0,0,1,0
42959,1,1,0,38,27005,2,1,1,39,1,2,1,2018,45,0,1,0,1,0,0,1,0
42961,1,1,0,29,151,1,0,2,41,0,2,2,2018,45,0,0,0,1,0,1,0,1
42961,1,1,1,51,0,1,0,2,39,0,1,2,2018,45,0,0,0,1,0,1,0,1
42968,0,2,0,37,7791,1,0,2,39,1,2,2,2018,45,0,0,0,1,0,1,0,1
42969,1,1,0,52,9741,1,1,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
42969,1,1,0,19,1260,1,1,1,39,8,2,2,2018,45,0,1,0,1,0,1,0,1
42970,0,2,0,55,0,3,0,2,41,0,2,2,2018,45,0,0,0,1,0,1,0,1
42970,1,1,1,28,25000,3,0,2,40,1,1,2,2018,45,0,0,0,1,0,1,0,1
42971,1,1,0,61,9960,1,0,1,39,0,2,2,2018,45,0,1,0,1,0,1,0,1
42978,1,1,0,34,1,1,0,2,37,0,2,1,2018,45,0,0,0,0,0,1,1,0
42998,1,1,0,57,12336,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43000,0,1,0,26,5100,1,0,2,40,1,1,2,2018,45,0,0,0,1,0,1,0,1
43000,1,1,0,23,1,1,0,2,40,0,2,2,2018,45,0,0,0,1,0,1,0,1
43016,1,1,1,60,0,2,0,2,39,0,2,1,2018,45,0,0,0,1,0,0,1,0
43016,1,1,0,32,0,2,1,1,39,0,2,1,2018,45,0,1,0,1,0,0,1,0
43033,0,1,0,21,4000,1,0,2,39,1,1,2,2018,45,0,0,0,1,0,1,0,1
43044,1,1,1,19,17990,3,0,1,40,0,2,1,2018,45,0,1,0,1,0,1,1,0
43048,0,2,0,22,22880,2,0,2,35,1,2,1,2018,45,0,0,0,0,0,0,1,0
43051,1,1,0,37,5,1,1,2,43,0,2,1,2018,45,0,0,0,1,0,1,1,0
43051,1,1,0,38,29002,1,1,1,42,6,2,1,2018,45,0,1,0,1,0,1,1,0
43054,1,1,1,47,57,1,0,2,40,0,2,6,2018,45,0,0,0,1,0,1,0,1
43054,1,1,1,48,58,1,0,1,44,0,2,1,2018,45,0,1,0,1,0,1,1,0
43055,1,1,0,50,11200,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43066,1,1,1,36,19100,3,0,1,43,4,1,1,2018,45,0,1,0,1,0,1,1,0
43070,0,2,0,44,770,1,0,2,43,0,2,1,2018,45,0,0,0,1,0,1,1,0
43074,1,1,1,23,6000,1,0,2,43,1,1,2,2018,45,0,0,0,1,0,1,0,1
43074,0,2,0,24,0,1,0,2,43,0,2,2,2018,45,0,0,0,1,0,1,0,1
43078,0,2,0,23,0,1,0,2,40,0,2,2,2018,45,0,0,0,1,0,1,0,1
43095,1,1,0,64,1608,1,1,2,40,0,2,2,2018,45,0,0,0,1,0,1,0,1
43098,1,1,0,26,17724,3,1,1,40,0,2,1,2018,45,0,1,0,1,0,1,1,0
43109,1,1,0,52,14412,2,1,1,39,0,2,2,2018,45,0,1,0,1,0,0,0,1
43114,1,1,1,41,800,1,0,2,43,6,1,2,2018,45,0,0,0,1,0,1,0,1
43126,1,1,0,40,25010,2,1,2,37,1,2,2,2018,45,0,0,0,0,0,0,0,1
43137,1,1,1,27,24600,3,0,2,39,1,1,2,2018,45,0,0,0,1,0,1,0,1
43146,1,1,1,44,9100,1,0,1,38,1,2,1,2018,45,0,1,0,0,0,1,1,0
43146,0,2,0,44,0,1,0,1,39,0,2,1,2018,45,0,1,0,1,0,1,1,0
43148,1,1,0,63,11039,1,1,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
43156,1,1,1,31,7000,1,0,2,43,6,2,2,2018,45,0,0,0,1,0,1,0,1
43158,1,1,0,31,9120,1,1,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
43162,1,1,0,37,10333,1,1,2,37,0,2,2,2018,45,0,0,0,0,0,1,0,1
43163,1,1,0,62,600,1,0,1,39,0,2,2,2018,45,0,1,0,1,0,1,0,1
43163,0,2,0,23,0,1,0,1,40,1,2,2,2018,45,0,1,0,1,0,1,0,1
43166,1,1,0,48,800,1,0,1,40,0,2,2,2018,45,0,1,0,1,0,1,0,1
43167,1,1,0,34,23185,3,1,2,39,1,2,2,2018,45,0,0,0,1,0,1,0,1
43180,1,1,1,47,0,1,0,2,39,0,1,2,2018,45,0,0,0,1,0,1,0,1
43180,0,2,0,60,0,1,0,1,40,0,2,2,2018,45,0,1,0,1,0,1,0,1
43183,0,2,0,22,27042,3,0,1,37,1,2,1,2018,45,0,1,0,0,0,1,1,0
43183,1,1,0,24,600,3,1,2,39,1,2,1,2018,45,0,0,0,1,0,1,1,0
43184,1,1,0,60,10800,3,0,1,39,0,2,2,2018,45,0,1,0,1,0,1,0,1
43184,0,2,0,50,8000,3,0,1,39,3,2,2,2018,45,0,1,0,1,0,1,0,1
43185,1,1,0,57,9000,1,1,1,39,0,2,2,2018,45,0,1,0,1,0,1,0,1
43185,0,2,0,51,10001,1,0,2,39,6,2,2,2018,45,0,0,0,1,0,1,0,1
43197,1,1,1,35,13000,2,0,1,39,1,1,1,2018,45,0,1,0,1,0,0,1,0
43212,1,1,0,29,7000,1,1,2,40,5,2,1,2018,45,0,0,0,1,0,1,1,0
43223,0,2,0,30,20013,1,0,1,36,5,2,1,2018,45,0,1,0,0,0,1,1,0
43223,0,2,0,27,1,1,0,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43223,0,2,0,34,-7,1,0,1,35,6,2,1,2018,45,0,1,0,0,0,1,1,0
43226,1,1,1,43,25000,1,0,2,39,1,1,2,2018,45,0,0,0,1,0,1,0,1
43226,0,2,0,43,3200,1,0,1,39,1,2,2,2018,45,0,1,0,1,0,1,0,1
43235,1,1,0,38,3920,1,1,2,41,3,2,2,2018,45,0,0,0,1,0,1,0,1
43243,1,1,0,33,20300,2,1,2,42,1,2,2,2018,45,0,0,0,1,0,0,0,1
43243,1,1,0,25,0,2,1,1,36,0,2,2,2018,45,0,1,0,0,0,0,0,1
43244,1,1,0,48,10389,1,0,1,41,0,2,1,2018,45,0,1,0,1,0,1,1,0
43253,1,1,1,53,21396,3,0,1,39,0,1,1,2018,45,0,1,0,1,0,1,1,0
43253,1,1,1,58,0,3,0,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43278,1,1,0,43,0,1,1,1,39,1,2,1,2018,45,0,1,0,1,0,1,1,0
43278,1,1,0,42,0,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43280,1,1,1,34,25000,3,0,2,40,6,2,1,2018,45,0,0,0,1,0,1,1,0
43281,0,2,0,41,16000,3,0,1,43,5,2,1,2018,45,0,1,0,1,0,1,1,0
43288,1,1,0,59,8471,1,1,1,40,0,2,1,2018,45,0,1,0,1,0,1,1,0
43288,1,1,0,50,3120,1,1,2,33,0,2,1,2018,45,0,0,0,0,0,1,1,0
43294,1,1,1,58,0,3,0,2,40,0,1,3,2018,45,0,0,0,1,0,1,0,1
43294,1,1,1,60,24000,3,0,1,40,1,1,1,2018,45,0,1,0,1,0,1,1,0
43298,0,2,0,47,25000,1,0,1,44,6,2,1,2018,45,0,1,0,1,0,1,1,0
43298,0,2,0,49,0,1,0,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43301,0,2,0,64,16600,3,0,2,39,1,2,2,2018,45,0,0,0,1,0,1,0,1
43324,1,1,0,62,9001,1,1,2,35,0,2,1,2018,45,0,0,0,0,0,1,1,0
43329,1,1,0,49,6763,1,1,1,46,0,2,1,2018,45,0,1,0,1,0,1,1,0
43329,1,1,0,46,6676,1,1,2,44,0,2,1,2018,45,0,0,0,1,0,1,1,0
43333,1,1,0,56,17310,3,0,1,45,0,2,1,2018,45,0,1,0,1,0,1,1,0
43357,1,1,0,35,0,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43359,1,1,0,45,1002,1,0,1,39,0,2,1,2018,45,0,1,0,1,0,1,1,0
43359,1,1,0,44,1440,1,0,2,39,1,2,1,2018,45,0,0,0,1,0,1,1,0
43377,1,1,0,54,11795,1,1,2,36,0,2,1,2018,45,0,0,0,0,0,1,1,0
43377,1,1,0,47,11963,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43378,1,1,0,50,0,1,1,1,39,0,2,1,2018,45,0,1,0,1,0,1,1,0
43378,1,1,0,51,0,1,1,1,40,0,2,2,2018,45,0,1,0,1,0,1,0,1
43383,1,1,1,26,13000,2,0,1,42,3,1,1,2018,45,0,1,0,1,0,0,1,0
43409,0,2,0,32,28000,3,0,1,39,1,2,1,2018,45,0,1,0,1,0,1,1,0
43409,0,2,0,33,0,3,0,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43416,1,1,1,38,29000,2,1,1,39,6,2,1,2018,45,0,1,0,1,0,0,1,0
43416,1,1,1,36,767,2,1,2,40,0,2,1,2018,45,0,0,0,1,0,0,1,0
43419,0,2,0,35,12720,1,0,2,36,1,2,2,2018,45,0,0,0,0,0,1,0,1
43419,0,2,0,19,9000,1,0,2,40,1,2,2,2018,45,0,0,0,1,0,1,0,1
43420,1,1,0,41,0,1,1,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
43421,1,1,0,27,21000,2,1,2,39,1,2,2,2018,45,0,0,0,1,0,0,0,1
43422,1,1,1,54,10440,3,1,2,37,0,2,2,2018,45,0,0,0,0,0,1,0,1
43422,0,2,0,29,13000,3,0,1,40,1,2,2,2018,45,0,1,0,1,0,1,0,1
43430,1,1,0,54,9300,1,1,2,37,0,2,2,2018,45,0,0,0,0,0,1,0,1
43436,1,1,1,26,1001,2,1,2,40,0,1,2,2018,45,0,0,0,1,0,0,0,1
43436,1,1,1,26,29019,2,1,1,40,1,1,2,2018,45,0,1,0,1,0,0,0,1
43441,1,1,0,31,14344,1,1,2,37,1,2,2,2018,45,0,0,0,0,0,1,0,1
43442,1,1,1,52,9000,1,1,2,39,1,2,2,2018,45,0,0,0,1,0,1,0,1
43456,0,2,0,56,20000,2,0,2,40,1,2,1,2018,45,0,0,0,1,0,0,1,0
43461,1,1,0,45,19000,2,1,2,36,1,2,2,2018,45,0,0,0,0,0,0,0,1
43461,1,1,0,19,2460,2,1,1,37,0,1,2,2018,45,0,1,0,0,0,0,0,1
43475,1,1,0,32,0,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43475,1,1,0,34,24000,1,1,1,35,6,2,1,2018,45,0,1,0,0,0,1,1,0
43485,1,1,0,57,11039,1,1,2,40,0,2,1,2018,45,0,0,0,1,0,1,1,0
43494,0,2,0,45,1450,1,0,1,40,6,2,1,2018,45,0,1,0,1,0,1,1,0
43496,1,1,0,21,13201,2,1,2,40,3,2,1,2018,45,0,0,0,1,0,0,1,0
43496,1,1,0,21,0,1,1,2,40,3,2,1,2018,45,0,0,0,1,0,1,1,0
43496,1,1,0,21,0,1,1,2,40,3,2,1,2018,45,0,0,0,1,0,1,1,0
43544,0,2,0,41,31200,3,0,1,40,0,2,1,2018,45,0,1,0,1,0,1,1,0
43544,0,2,0,44,9600,3,0,2,40,1,2,1,2018,45,0,0,0,1,0,1,1,0
43575,0,2,0,27,0,1,0,1,39,1,2,2,2018,45,0,1,0,1,0,1,0,1
43581,1,1,0,38,2646,1,1,2,42,0,2,2,2018,45,0,0,0,1,0,1,0,1
43581,1,1,1,19,0,1,0,1,40,0,1,2,2018,45,0,1,0,1,0,1,0,1
43589,1,1,1,28,50000,3,0,1,40,0,2,1,2018,45,0,1,0,1,0,1,1,0
43589,1,1,1,32,0,3,0,2,43,6,2,1,2018,45,0,0,0,1,0,1,1,0
43589,1,1,1,39,0,3,0,1,31,0,2,1,2018,45,0,1,0,0,0,1,1,0
43589,1,2,1,45,0,1,0,2,31,6,2,1,2018,45,0,0,0,0,0,1,1,0
43600,0,2,0,64,4859,1,0,2,37,0,2,2,2018,45,0,0,0,0,0,1,0,1
43600,0,2,0,33,0,1,0,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
43604,1,1,0,62,8040,2,0,2,39,0,2,2,2018,45,0,0,0,1,0,0,0,1
43605,0,2,0,42,0,1,0,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
43607,1,1,1,54,5600,3,0,1,40,0,1,2,2018,45,0,1,0,1,0,1,0,1
43607,1,1,1,54,32300,3,0,2,43,4,1,2,2018,45,0,0,0,1,0,1,0,1
43607,1,1,1,21,0,3,0,2,40,0,1,2,2018,45,0,0,0,1,0,1,0,1
43607,1,1,1,19,0,3,0,1,40,0,1,2,2018,45,0,1,0,1,0,1,0,1
43609,1,1,0,21,4200,1,1,2,40,0,2,2,2018,45,0,0,0,1,0,1,0,1
43612,0,2,0,46,17470,2,0,2,39,2,2,2,2018,45,0,0,0,1,0,0,0,1
43612,1,1,0,20,900,2,1,1,40,0,2,2,2018,45,0,1,0,1,0,0,0,1
43627,1,1,0,64,5630,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43644,0,2,0,37,7000,1,0,1,39,1,2,2,2018,45,0,1,0,1,0,1,0,1
43653,1,1,1,55,16800,3,0,2,39,0,1,1,2018,45,0,0,0,1,0,1,1,0
43655,1,1,0,33,11718,1,1,2,40,1,2,1,2018,45,0,0,0,1,0,1,1,0
43674,1,1,1,55,10800,1,0,2,39,0,1,1,2018,45,0,0,0,1,0,1,1,0
43674,1,1,0,29,2724,1,1,1,39,0,2,3,2018,45,0,1,0,1,0,1,0,1
43678,1,1,1,64,11882,1,0,1,39,0,1,1,2018,45,0,1,0,1,0,1,1,0
43681,1,1,0,63,14400,2,1,2,39,0,2,1,2018,45,0,0,0,1,0,0,1,0
43694,1,1,1,40,300,1,0,2,39,1,1,1,2018,45,0,0,0,1,0,1,1,0
43695,1,1,0,59,9481,1,1,1,35,0,2,1,2018,45,0,1,0,0,0,1,1,0
43700,0,1,0,23,8408,1,0,2,40,0,2,1,2018,45,0,0,0,1,0,1,1,0
43706,1,1,1,22,23000,3,0,2,39,0,1,1,2018,45,0,0,0,1,0,1,1,0
43715,0,2,0,53,0,1,0,1,41,0,2,2,2018,45,0,1,0,1,0,1,0,1
43724,1,1,0,28,14400,2,1,1,40,1,2,1,2018,45,0,1,0,1,0,0,1,0
43726,1,1,1,54,19260,1,0,1,39,0,2,1,2018,45,0,1,0,1,0,1,1,0
43726,1,1,1,46,1,1,0,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43729,1,2,0,31,0,1,1,2,39,0,2,1,2018,45,0,0,0,1,0,1,1,0
43729,1,2,0,37,29000,1,1,1,37,6,2,1,2018,45,0,1,0,0,0,1,1,0
43733,1,1,0,46,10921,1,1,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
43837,1,1,0,26,8640,1,1,2,39,1,2,2,2018,45,0,0,0,1,0,1,0,1
43844,1,1,0,59,15696,2,0,2,40,0,2,2,2018,45,0,0,0,1,0,0,0,1
43851,1,1,1,40,18200,1,1,2,41,0,1,1,2018,45,0,0,0,1,0,1,1,0
43851,1,1,1,21,13600,1,0,2,40,1,1,6,2018,45,0,0,0,1,0,1,0,1
43860,1,1,1,34,19200,1,0,2,37,1,1,2,2018,45,0,0,0,0,0,1,0,1
43868,0,2,0,29,7602,1,0,1,35,3,2,1,2018,45,0,1,0,0,0,1,1,0
43879,1,1,1,39,35000,3,0,1,44,1,2,1,2018,45,0,1,0,1,0,1,1,0
43879,1,1,1,35,2500,3,0,2,44,0,2,1,2018,45,0,0,0,1,0,1,1,0
43881,0,2,0,23,10575,1,0,1,39,1,2,7,2018,45,0,1,0,1,0,1,0,1
43882,1,1,0,48,1440,1,1,2,37,0,2,2,2018,45,0,0,0,0,0,1,0,1
43887,0,2,0,48,5301,1,0,2,43,1,2,1,2018,45,0,0,0,1,0,1,1,0
43887,1,1,1,21,6300,1,0,1,40,1,1,1,2018,45,0,1,0,1,0,1,1,0
43888,1,1,0,32,1950,1,1,2,43,8,2,1,2018,45,0,0,0,1,0,1,1,0
43901,1,1,0,61,8760,1,1,2,39,0,2,2,2018,45,0,0,0,1,0,1,0,1
43903,0,1,0,30,7384,1,0,2,37,1,2,2,2018,45,0,0,0,0,0,1,0,1
43910,1,1,1,63,21216,3,0,2,39,1,1,2,2018,45,0,0,0,1,0,1,0,1
43912,1,1,0,35,27000,3,1,2,41,1,2,1,2018,45,0,0,0,1,0,1,1,0
37618,1,1,1,43,5020,2,0,2,41,1,1,1,2019,51,1,0,1,1,1,0,1,0
37618,1,1,1,45,18600,2,0,1,40,1,1,1,2019,51,1,1,1,1,1,0,1,0
37634,1,1,0,61,0,1,1,2,36,0,2,1,2019,51,1,0,1,0,1,1,1,0
37653,0,2,0,46,0,1,0,2,43,0,2,1,2019,51,1,0,1,1,1,1,1,0
37658,1,1,1,55,17000,3,0,2,39,1,1,2,2019,51,1,0,1,1,1,1,0,1
37684,1,1,0,19,2500,1,1,1,39,1,2,1,2019,51,1,1,1,1,1,1,1,0
37684,1,1,1,58,19200,1,0,2,36,1,1,1,2019,51,1,0,1,0,1,1,1,0
37684,1,1,0,42,0,1,1,2,39,0,2,1,2019,51,1,0,1,1,1,1,1,0
37688,0,2,0,31,20002,1,0,1,39,1,2,1,2019,51,1,1,1,1,1,1,1,0
37688,0,2,0,23,10002,1,0,2,38,1,2,1,2019,51,1,0,1,0,1,1,1,0
37689,1,1,1,30,0,1,0,1,42,0,1,2,2019,51,1,1,1,1,1,1,0,1
37689,1,1,1,56,0,1,0,2,40,0,1,2,2019,51,1,0,1,1,1,1,0,1
37691,1,1,1,36,50000,3,0,1,40,1,1,1,2019,51,1,1,1,1,1,1,1,0
37691,0,2,0,34,0,3,0,2,39,0,2,1,2019,51,1,0,1,1,1,1,1,0
37693,1,1,0,62,12360,1,0,1,37,0,2,2,2019,51,1,1,1,0,1,1,0,1
37697,1,1,0,40,15000,1,1,2,40,6,2,1,2019,51,1,0,1,1,1,1,1,0
37703,1,1,1,60,20000,2,0,1,39,1,1,1,2019,51,1,1,1,1,1,0,1,0
37703,1,1,0,34,612,2,1,2,39,0,2,1,2019,51,1,0,1,1,1,0,1,0
37714,1,1,1,31,33500,3,0,2,41,1,1,2,2019,51,1,0,1,1,1,1,0,1
37720,1,1,1,58,-9999,1,0,1,38,6,2,1,2019,51,1,1,1,0,1,1,1,0
37720,1,1,1,57,7200,1,0,2,38,6,2,1,2019,51,1,0,1,0,1,1,1,0
37726,1,1,1,60,716,1,0,1,39,0,2,1,2019,51,1,1,1,1,1,1,1,0
37726,1,1,1,60,15,1,0,2,39,0,2,1,2019,51,1,0,1,1,1,1,1,0
37727,1,2,0,46,37001,2,1,1,39,1,2,1,2019,51,1,1,1,1,1,0,1,0
37727,1,2,0,41,1,2,1,2,39,0,2,1,2019,51,1,0,1,1,1,0,1,0
37727,1,2,0,25,176,2,1,2,40,0,2,1,2019,51,1,0,1,1,1,0,1,0
37732,1,1,0,35,17000,1,1,2,39,1,2,1,2019,51,1,0,1,1,1,1,1,0
37734,1,1,0,35,23239,1,1,1,39,6,2,2,2019,51,1,1,1,1,1,1,0,1
37736,1,1,0,59,0,1,0,2,40,0,2,1,2019,51,1,0,1,1,1,1,1,0
37736,1,1,0,62,0,1,0,1,41,0,2,1,2019,51,1,1,1,1,1,1,1,0
37746,1,1,0,60,0,1,0,2,39,0,2,1,2019,51,1,0,1,1,1,1,1,0
37746,1,1,0,60,0,1,0,1,39,0,2,1,2019,51,1,1,1,1,1,1,1,0
37750,0,2,0,35,0,1,0,1,39,6,2,1,2019,51,1,1,1,1,1,1,1,0
37754,1,1,0,30,0,1,1,2,39,0,2,1,2019,51,1,0,1,1,1,1,1,0
37754,1,1,0,30,25202,1,1,1,39,1,2,1,2019,51,1,1,1,1,1,1,1,0
37765,0,2,0,28,40000,3,0,1,39,1,2,1,2019,51,1,1,1,1,1,1,1,0
37765,0,2,0,29,1,3,0,2,39,0,2,1,2019,51,1,0,1,1,1,1,1,0
37775,1,1,1,31,16088,1,0,2,42,1,1,1,2019,51,1,0,1,1,1,1,1,0
37776,1,2,0,29,23001,1,1,1,37,1,2,1,2019,51,1,1,1,0,1,1,1,0
37776,1,2,0,26,0,1,1,2,39,0,2,1,2019,51,1,0,1,1,1,1,1,0
37919,1,1,0,40,10511,2,1,1,36,0,2,1,2019,51,1,1,1,0,1,0,1,0
37919,1,1,0,20,9923,2,1,2,39,0,2,1,2019,51,1,0,1,1,1,0,1,0
37928,1,1,1,40,18000,1,0,1,39,1,1,6,2019,51,1,1,1,1,1,1,0,1
37932,1,1,1,22,18000,3,0,1,40,1,1,2,2019,51,1,1,1,1,1,1,0,1
37932,1,1,0,23,0,1,1,1,40,0,2,2,2019,51,1,1,1,1,1,1,0,1
37933,1,2,0,28,16000,2,1,2,39,1,2,2,2019,51,1,0,1,1,1,0,0,1
37940,1,1,0,62,0,1,0,1,37,0,2,1,2019,51,1,1,1,0,1,1,1,0
37960,1,1,0,59,0,1,0,1,39,0,2,1,2019,51,1,1,1,1,1,1,1,0
37961,0,2,0,35,0,2,0,2,35,0,2,1,2019,51,1,0,1,0,1,0,1,0
37961,0,2,0,32,30000,2,0,1,32,1,2,1,2019,51,1,1,1,0,1,0,1,0
37965,1,1,0,64,11220,3,0,1,39,0,2,1,2019,51,1,1,1,1,1,1,1,0
37984,1,1,0,63,15840,2,0,1,40,0,2,1,2019,51,1,1,1,1,1,0,1,0
37986,1,1,1,53,8746,2,0,2,39,4,1,1,2019,51,1,0,1,1,1,0,1,0
37986,1,1,1,56,12749,2,0,2,39,4,1,1,2019,51,1,0,1,1,1,0,1,0
37986,1,2,0,41,0,2,1,1,39,0,2,1,2019,51,1,1,1,1,1,0,1,0
37998,1,1,0,48,0,1,1,2,40,0,2,1,2019,51,1,0,1,1,1,1,1,0
37783,1,1,1,24,12,1,0,1,40,0,1,1,2019,51,1,1,1,1,1,1,1,0
37783,1,1,1,23,12,1,0,1,40,0,1,1,2019,51,1,1,1,1,1,1,1,0
37810,1,1,0,61,9252,1,1,1,39,0,2,1,2019,51,1,1,1,1,1,1,1,0
37814,1,1,0,29,0,1,1,2,43,6,2,1,2019,51,1,0,1,1,1,1,1,0
37814,1,1,0,28,186,1,1,1,43,6,2,1,2019,51,1,1,1,1,1,1,1,0
37832,1,1,1,26,16400,3,0,2,39,1,1,1,2019,51,1,0,1,1,1,1,1,0
37842,1,2,0,57,29000,1,1,1,31,3,2,4,2019,51,1,1,1,0,1,1,0,1
37842,1,2,0,48,0,1,1,2,31,0,2,4,2019,51,1,0,1,0,1,1,0,1
37842,1,2,0,19,1651,1,1,1,36,1,2,4,2019,51,1,1,1,0,1,1,0,1
37848,1,1,0,48,10499,1,1,1,40,0,2,1,2019,51,1,1,1,1,1,1,1,0
37848,1,1,0,43,0,1,1,2,38,0,2,1,2019,51,1,0,1,0,1,1,1,0
37852,1,1,0,52,15600,2,1,1,39,0,2,2,2019,51,1,1,1,1,1,0,0,1
37853,0,2,0,42,0,1,0,1,39,1,2,2,2019,51,1,1,1,1,1,1,0,1
37856,1,1,1,36,20000,2,0,2,39,1,1,2,2019,51,1,0,1,1,1,0,0,1
37861,1,1,0,62,5700,1,1,1,36,0,2,2,2019,51,1,1,1,0,1,1,0,1
37861,1,1,0,53,0,1,1,2,35,0,2,2,2019,51,1,0,1,0,1,1,0,1
37861,1,1,0,26,17699,1,1,1,37,0,2,2,2019,51,1,1,1,0,1,1,0,1
37861,1,1,0,21,100,1,1,2,39,0,2,2,2019,51,1,0,1,1,1,1,0,1
37862,1,1,0,64,0,2,0,2,35,0,2,1,2019,51,1,0,1,0,1,0,1,0
37862,1,1,0,59,0,2,1,2,40,0,2,1,2019,51,1,0,1,1,1,0,1,0
37863,0,2,0,48,36400,2,0,1,36,1,2,2,2019,51,1,1,1,0,1,0,0,1
37863,0,2,0,53,0,2,0,2,37,0,2,2,2019,51,1,0,1,0,1,0,0,1
37863,0,2,0,22,0,2,0,1,36,0,2,2,2019,51,1,1,1,0,1,0,0,1
37863,0,2,0,21,0,2,0,1,37,0,2,2,2019,51,1,1,1,0,1,0,0,1
